gene,mean_train,max_train,uncov_k0.1,hin_rate_k0.1,n_intervals_k0.1
PPP5C,705.0818225902232,3292.963526102111,0.32665308420931183,1.0,11
LOXL1,104.21244298497592,586.8426699609041,0.32661766750577337,0.98,10
SMARCAD1,235.70554624820267,1228.3742064205362,0.32660453319285576,0.94,17
ZNF823,30.520979067933258,192.89245211457384,0.326599039618636,0.98,11
RPL31,5048.429046741789,47160.41856980492,0.32653946194906036,0.96,23
HPF1,187.83358334029415,855.6474358243664,0.32650793678854284,0.98,15
ENSG00000272911,22.026240405932157,190.45135231896646,0.326467901301968,0.96,7
MRPL15,362.78144120907507,1706.3907926917077,0.32645821744878756,0.98,14
FBXO44,872.0139021045817,4448.801372860671,0.3264355390925493,1.0,14
MOXD1,19.7540068001661,140.48889683772128,0.3264124009554442,0.94,6
PIAS2,530.7286268035112,3067.4761774123986,0.3264039302175924,0.98,21
ZNF614,85.03813327127149,428.01199805869123,0.3263362162623812,0.96,10
USP49,516.0695263677956,1941.0364814473135,0.3263077097114484,0.98,15
SH3GL1,2730.8343374480824,6609.001454395976,0.32629265781559347,1.0,8
ENSG00000273669,92.36307698477023,648.5748634597192,0.3262490307817918,1.0,11
MGME1,530.5714573631486,1758.7480531655447,0.3262337502090673,0.98,13
PDLIM5,960.4049097968204,2773.2819862412507,0.32618392022463416,1.0,13
TANC2,831.7695487360725,3481.5981163462407,0.32615912089790033,1.0,14
ATAD2B,554.0069226033398,2293.1857843679704,0.3261359788387569,0.96,13
PDCD4,2080.584632503052,8459.21080909731,0.3261312362362001,0.96,14
RPL6,5163.941760269663,21800.19958459587,0.32610984900318607,1.0,18
TMEM214,2430.84155495,9468.410150748412,0.32610725413464603,1.0,12
MRPS26,422.1635785559852,1703.5991596071285,0.32609739186915176,0.94,12
CENPN,99.87014827913235,634.5320841055606,0.3260336826758835,0.96,16
MORF4L1P1,64.50591221641258,232.99029441852522,0.32602816443216664,0.98,8
CISD1,157.67117251451285,735.9560452977458,0.3260213850759355,0.98,16
ENSG00000268204,68.79470028086212,329.09620501393465,0.32600451651523843,0.98,16
LSG1,643.6103647350504,2803.667710045,0.32597983981955403,0.94,15
ZBED3,63.94649552373085,367.01690563211844,0.32597198150194595,1.0,14
CERT1,2448.1232520037283,9854.247812836182,0.32590183434569087,0.98,10
XRCC6,7186.157804517455,25273.91725800342,0.3258995925904349,0.96,14
ZNF778,184.54622736212946,748.4228375739182,0.3258477963501163,0.98,11
BMPR1A,60.914263702283144,416.4723397928299,0.3258305014459896,0.96,15
GTF2H4,320.0017705063453,1351.123948675265,0.3257752039219364,0.96,13
NOS1AP,43.46636643628617,432.50510592841664,0.3257209672213457,0.98,16
MFSD13A,784.1994841502845,2915.2569155980427,0.32570303834298053,0.96,20
NLRP7,43.79906274008212,294.64832992340564,0.32569295618540084,0.98,13
C3AR1,6816.295704460542,38474.64769982112,0.325666009275141,1.0,14
ENSG00000225450,137.65591842112,583.5996188345392,0.32562054871911195,0.96,16
PPFIA1,1590.5755125872893,5514.219756444184,0.32560830067300206,0.94,17
UAP1,405.26140628453123,2554.829813409412,0.3255916845927117,0.96,14
OSER1,4494.500633626495,14709.72299627918,0.32554160341600824,1.0,12
POLB,618.0686886495312,2743.1298090369346,0.3255285684700506,0.92,14
LYRM1,1164.0830366363507,5146.735310581071,0.32549179083453617,1.0,8
NDUFAF3,1364.7854211489655,4035.742871891595,0.325463372398592,1.0,15
HTRA2,826.3261086240041,1994.339365586553,0.3254614055771058,1.0,11
ENSG00000294111,75.61440238408527,719.8318624830823,0.32543563971914946,0.96,11
H2BC4,255.04586596233253,1327.0526349816407,0.32539232782332683,0.96,11
ZNF248,115.47587045785174,667.2325275417759,0.32538638461042213,0.94,18
UQCR11,2218.278014189124,8364.47042905768,0.3253511335571111,1.0,17
CCDC186,703.6294316867774,2941.4827227693813,0.3253377012329237,0.96,15
FAM133B,133.23281215285385,651.4504178233108,0.32530345925036375,0.96,19
SLC38A10,4803.4084754325995,14754.613304940083,0.3252963524611091,0.98,18
EPRS1,1478.1457223403183,6461.425165265918,0.3252303787267289,0.94,15
MIB1,531.4671230890282,2419.046706291406,0.3251754817687912,0.94,17
S1PR1,1602.5642355562786,11234.3599655717,0.32517410571744776,0.96,22
LGALS8,3221.509079365787,13462.97821885637,0.32506060270978465,0.98,16
DNLZ,204.58111560283817,1046.545379829069,0.32504776370916577,0.98,14
ABL1,986.12558108257,5155.674180862657,0.3249753914728325,0.96,8
GNPDA1,939.8285791503855,4324.535855517541,0.32494400094343523,0.96,13
ENSG00000287926,35.2512569923274,215.81619600577332,0.32493135122513395,0.96,9
CDRT4,184.24382353111804,882.9213603607994,0.32491903282308365,0.98,16
ARL14EP,274.22591972919173,1359.0150035344975,0.32490894774963464,0.92,14
SCAND1,2148.767084208926,7757.141983684361,0.3249061930578574,0.98,13
ANAPC1,241.43259426238308,1405.484548816645,0.32490471835224566,0.98,18
C12orf57,308.1456988416914,1760.8882692804348,0.3249011940040617,0.98,16
RFFL,2161.9392831101923,5515.444585107078,0.32485285350453563,1.0,7
CTNND1,743.18990447389,3644.8679827652777,0.32484539645554655,0.96,16
ATF3,1098.6602344674745,11075.36711262985,0.3248362902312686,0.9,40
ENSG00000290450,68.1811533753146,256.0157652799347,0.324824055372271,1.0,10
CEP78,734.3946583739558,5899.800330046883,0.32479454169834643,0.92,20
NDUFB1,476.20629074235046,2552.1536786125916,0.3247528356676028,0.98,17
DTX1,242.4383971722263,1880.8376577342299,0.32473666333938134,0.96,16
ARL4D,45.44576471251077,405.9141745584493,0.3247283099966357,0.96,15
LINC02245,69.04089780135061,316.127671592511,0.32469082285203577,0.96,12
MOB3B,125.4150338983166,605.4604175708038,0.32468909302121596,1.0,12
WASH7P,220.60957819103373,1078.0549017772364,0.3246091222024369,0.98,15
NFKBIE,1109.0132517204486,5858.866678797386,0.3245224598290246,0.92,18
ELP1,785.8160523150453,3418.5803217941975,0.32446035986618893,0.98,13
AP1B1,3912.3751269896065,13365.695868207094,0.3243836139551557,1.0,11
WASF2,11920.418793900782,25506.020440585053,0.3243698139046798,0.98,6
NUP58,3245.8795706752867,18704.606323823093,0.3243461228846405,0.94,22
C7orf25,330.5251532877859,2638.109536776074,0.32434165796993675,0.98,15
ENSG00000302062,92.85644214003555,690.6024962941609,0.3243377420874458,0.96,12
PIM3,7174.4840105178955,30684.48685773988,0.32430733076501517,0.96,21
LINC01355,61.1773421953547,482.4655990326444,0.32425277370105143,0.9,19
PLCG2,7802.087709340603,18388.487039340558,0.32425262227905427,0.98,15
USP9X,4376.470996229966,11802.51649708212,0.32420805530471986,0.98,14
CEP89,291.83314418042926,1276.6500438289602,0.3241877323557437,0.98,18
LINC00863,92.39548162380238,448.68788916932493,0.32411622372014237,1.0,17
ENSG00000309412,156.81318693838764,1280.5704483621814,0.3241124861430936,0.96,24
ENSG00000289327,52.28653318788516,430.2632995376092,0.3240941007409587,0.96,12
ZNF219,419.5487479033311,2071.584726709631,0.32409322445052247,1.0,20
NEMP2,174.85394109375633,854.8642764168613,0.3240298080362608,0.94,11
UBR5,2347.571220247035,8769.96597927264,0.32400659566957324,0.98,20
FER,93.79037887181603,444.5294237367679,0.323998213928684,0.96,15
HLA-L,94.42430565816036,715.7173121932251,0.3239878058635892,0.98,17
PPP1R12B,2162.9176340558565,11936.427926378836,0.3239556820896615,0.98,15
RRP8,641.1566914499462,1915.1463111345965,0.3239425377440204,0.98,13
PAXBP1,487.4467611850147,2583.0052905887933,0.3239318175581314,0.94,18
SRSF10,1249.768917952542,6229.068141120393,0.32392363865908524,0.98,16
SPPL3,1432.9979525433014,2848.358963706477,0.32387826250856755,1.0,12
SETD5,3377.6616157360195,13599.70844496267,0.3238504343016899,0.96,13
TRAV4,60.29578527100313,580.2020314231517,0.3238171634253353,0.98,17
LINC02555,127.08326602987987,1146.6612272258446,0.32377972532533883,0.98,16
AVEN,193.16419122867538,942.5980758103814,0.323767634041464,1.0,11
GK4P,22.49661385619148,172.88896504093844,0.3237378821920628,1.0,10
RSKR,239.0678318637113,907.9442085081773,0.323686559701609,0.98,12
SMG1P6,28.59724972210046,144.0088679699633,0.32366512812103154,0.96,9
PGBD4,79.7203002101677,454.1740463424966,0.32361748968048853,0.98,15
STRADA,2507.6184408134127,6244.400635339413,0.3236133804078207,1.0,12
CROCC2,18.37327163070112,230.69851410738292,0.32359427245061934,0.76,13
MTSS1,957.2297680723534,4835.746113181357,0.3234976614661562,0.98,17
MIIP,4053.6694365002413,12642.74691494817,0.323454740477512,1.0,11
SMG1P7,51.47475936204418,276.20877540377376,0.3234543568072368,0.96,7
IFRD1,5135.163375909396,34064.850591537805,0.3234008174452473,0.98,23
CNTNAP1,74.1900887803202,429.14981422804493,0.32339005975062485,0.98,9
ENSG00000279108,84.12958843829892,470.83293993420983,0.3233714650911349,0.96,16
CHPT1,4230.207381232349,22135.47194757147,0.3233194580622005,1.0,15
DNAJC7,1917.2630462785166,4881.04405187953,0.32324648340555373,0.96,9
RAB30-DT,89.05644842099503,447.49412367585563,0.32324355996848864,1.0,13
ENSG00000280401,27.088060115141953,156.65623038658708,0.32314933237733356,0.96,9
OVCH1-AS1,48.07752636026434,617.1672513370279,0.3231186566380554,0.98,18
ENSG00000286782,38.61857642180776,286.8353514120609,0.323110113368854,0.96,12
PHLDB3,205.22309218820888,1334.747379197838,0.3230748059804598,1.0,13
C2orf49-DT,35.79564461312524,224.01379461994287,0.3230460363358163,0.96,10
DNASE2,1538.2822208108958,6704.591274181396,0.32302913449892523,1.0,18
RPS7,4800.7542339820875,34285.18215186333,0.32302131855135563,0.92,22
TPRN,217.9161996400613,853.5795461442642,0.32302066336977275,1.0,11
FCRL1,1029.755559282744,6583.8290588027985,0.32301453015373816,0.94,26
ENSG00000255389,51.393255789177836,269.024596695622,0.3229647284802597,0.94,14
CD99L2,1512.6491588307304,6292.628164282441,0.3229364016932077,0.98,13
ENSG00000274213,171.91613056505656,1042.9958025768915,0.3229355142647252,0.98,16
CIMAP2,20.06884245775992,194.1043854146255,0.32291856663261076,0.86,9
FSTL4,63.68380195262894,730.0604987643875,0.32289129307389486,0.98,16
NARF-IT1,113.16760607102299,767.8361714722861,0.32285329836851673,0.98,16
GUCD1,4807.90065329901,12386.990897818221,0.3228302789115327,1.0,11
ATOX1,738.9956391515504,2558.047566588068,0.32282536121809624,1.0,14
DDX10,278.4457181014016,1595.8328902126489,0.32281581715473573,0.96,17
HGH1,400.6926572951705,1846.9265033530862,0.32280991841742646,0.98,14
SLC4A10,46.58491852883302,572.3986294825072,0.32276345465375234,0.92,19
NPM1P27,34.418978792367085,222.69952191820812,0.32270406714475763,1.0,10
HPGD,3107.4227266155885,33556.771717957075,0.32270334620127006,0.94,36
KHDC1-AS1,42.20722573269881,290.30359098706884,0.3226780311116889,0.94,10
LGALSL,855.3879041956258,6267.948285649132,0.3226639805012257,0.96,19
DDX42,2490.460346688327,7642.118756579904,0.3226250068928639,0.98,18
MRPL45,442.26613354676067,1555.5243595803177,0.3226110857489042,1.0,9
ASAP1-IT2,51.647482174693025,381.7504967700118,0.3225823982744742,1.0,13
AIM2,1259.9283620355882,8987.665580716297,0.3225723045520362,1.0,17
ENSG00000286796,55.07496935711428,410.01597954124406,0.32246731831456676,1.0,11
GCN1,2313.2436022675065,10208.394636227196,0.32246194236750525,0.98,10
PLEKHB1,341.37321867260954,2144.613353964762,0.3224337254080719,0.98,16
TOR1B,1182.538884100588,4413.118322546997,0.32238540913921687,0.94,18
SIGMAR1,886.3136172847518,3010.822980015684,0.32238387805066093,1.0,10
SPMIP4,141.51714988358597,507.65786261062846,0.3223687523133967,1.0,8
TADA2A,300.17606975641604,1144.7616525287597,0.32235421111364726,0.96,17
KDM1A,1019.3153966433927,4096.140346933065,0.3223393784827745,0.98,15
ENSG00000267506,24.68088958272749,170.61947339068251,0.32231773921674967,0.92,9
MCPH1,415.0839170970054,1971.8869309348936,0.32229223534264284,1.0,14
ELP6,338.0783484996407,1316.9750697333043,0.3221973351224813,0.98,14
INPP5B,702.394913611958,2898.914582446963,0.32218418821346895,1.0,12
EMICERI,426.820472150671,2039.6188113968485,0.3221703515268334,0.96,13
CD82,7801.289377696378,33413.06734896453,0.32216912768838535,0.96,17
CCDC9,2053.281625155402,9577.296415743718,0.32213924328286736,0.98,11
COPS4,602.49040480754,2225.279888393004,0.32212558788656953,1.0,11
NAT9,794.0400871968949,2837.7776139357557,0.32209927274462646,1.0,9
ALG13,539.6868706129104,2106.911647415095,0.3220929763504736,0.96,12
PNPLA7,267.9878027928869,1770.5904103104592,0.3220818917561745,0.98,18
ENSG00000273472,29.898190528280583,224.70398956401476,0.3219292435044351,0.96,14
VPS11,1860.1607486871112,5421.488419477481,0.3219093160028902,0.98,8
ZNF697,136.67205371477814,765.6297456921933,0.32190468347420176,1.0,15
JADE3,85.25554337791102,688.4954554551869,0.32188055392007653,0.98,25
ENSG00000299018,25.80743910672315,228.21553355332856,0.32186869972095755,0.92,7
ENSG00000290535,254.8696265042659,1141.8197559920197,0.32182072648726956,0.98,16
IMMT,1973.3035794847124,7673.1696426575145,0.32180858377853805,1.0,9
IDI2-AS1,189.42668901805385,1426.6108015693553,0.32176925163743364,0.96,18
ENSG00000269191,54.96737529753362,283.54893837940926,0.32172206727963726,0.98,10
CNN1,64.0432852003462,469.333557268954,0.32172051209121166,0.98,14
ENPP4,307.6680542662614,2225.0957616246274,0.3216910367938429,0.94,16
EMC8,583.1511261697403,1463.3980718009363,0.32167875340838203,1.0,9
PPP2R1A,5692.155571551499,17331.673072729318,0.3216195411552566,1.0,11
ENSG00000291207,303.11768638241136,1346.7400293090247,0.32161863795305323,0.94,13
ENSG00000291186,42.48451525199918,262.8733304213615,0.3215621172027934,1.0,9
DCUN1D2,467.4728387711246,1506.6859644137726,0.3215391109238568,0.98,14
NAT10,928.2218144215624,4369.734210668721,0.3215194038459337,0.96,19
DPM2,1917.6142368637434,10160.504918666698,0.32150324989988377,0.96,13
ENSG00000256006,19.46555337639133,192.6667886221888,0.3214394059097673,0.82,11
PRUNE2,424.7422032295228,4080.402070502146,0.3214158265639998,0.96,21
SESTD1,675.6531819729215,2334.902039307591,0.3213480677959579,0.98,13
GADD45A,3095.3334803375415,18154.053614721826,0.3213397217475925,0.96,19
H2AC8,312.0465113176,2985.04377949157,0.3213266432090873,0.94,19
SENP5,1111.9512626380056,3479.078409048314,0.3212994631097036,0.94,12
C8orf58,154.70602582955038,576.980341494261,0.32122220135010726,0.96,13
RNASET2,17951.588231147503,70373.46178701804,0.32118506084476606,1.0,11
ENSG00000228686,39.29932220006171,180.69861267320056,0.3211596018931303,0.94,8
HLA-C,78834.84053168175,313596.38844989776,0.3211537082607351,0.96,13
TSPYL5,38.71166782679566,269.76571128706996,0.321118892424061,1.0,13
TTC22,231.6700357059524,1356.9346423602412,0.3210926176530797,0.94,21
PPP2R2D,1347.0385890409518,2751.3477942524214,0.3210426495006846,0.96,12
ENSG00000275092,37.21455181383882,303.34323488129144,0.32097996405515383,0.98,8
GPR108,5262.274961509642,14402.594967897527,0.320979324413315,0.98,13
RRP15,129.12938678459042,683.014637260241,0.32097233863775687,0.98,12
STMN3,969.024058725334,5449.478432387182,0.32095406751607825,0.98,17
GPR146,181.4123251467437,1390.4911027723917,0.3209508111160366,1.0,18
GPATCH2L,1302.0784106664053,4442.638308216805,0.3209497823033032,0.94,14
PTPN1,4638.191266816313,15158.841216687777,0.3209461503375205,0.96,17
AGAP4,81.9444383211278,390.168823595388,0.32091262319833236,0.98,10
ASMTL-AS1,145.108166241596,805.3265113719764,0.3209107280876554,1.0,13
DERL1,1580.166389648954,4733.561211597943,0.32078654426293995,0.98,8
DENND11,690.6910723029732,4832.832709343323,0.32077069377162326,0.94,21
STXBP5-AS1,58.0616410039745,229.24674543901895,0.3207030410252434,1.0,11
ARVCF,222.77339386738706,1589.8201111012506,0.3206929783879122,1.0,17
ATAD1,474.8335939834081,2143.736570091514,0.32067231033477195,0.96,16
FMN1,393.6701588167855,3005.0287606017314,0.3206664807653502,0.98,19
PPP1R2,2220.542604092078,7512.284225989403,0.3206291785673362,0.98,10
OGDH,4711.641792618568,13858.247980371261,0.3205777546282629,1.0,18
PRPS2,449.2967945106058,1792.7561967126985,0.3205352710323427,0.94,17
TRIM9,74.39774566649827,525.6786807998853,0.32053526452832637,1.0,13
UCHL3,171.42133007490614,723.7955215843176,0.32049982675520494,0.98,11
MCOLN1,4007.947882207162,15987.28385621606,0.3204909700731494,1.0,10
UBR7,643.6927745925187,2144.044513059048,0.32045753045779957,1.0,11
ILF3,5933.665526422782,27644.995523511425,0.32045028771576456,0.98,12
NME4,1312.1818542003864,5984.398614270195,0.32044753857707386,0.96,10
TNRC6B,2407.7448391576695,8569.757729880343,0.32044600338339746,0.98,14
APOL3,1732.1102847081936,9092.79514113356,0.3204342430011662,0.94,13
ZNF43,134.93079629025866,732.9623309420665,0.32036398192157367,0.98,17
NPC1,1400.5455173095372,8473.6670241572,0.32035485834226185,0.96,14
HLTF,73.58908614523895,528.7006755685819,0.32035365260260873,0.96,17
NT5C3A,1135.0967967663566,4565.29805167995,0.3203460181962071,0.98,16
ZEB1,656.1302607371126,3277.208723383031,0.3203236624864313,0.96,15
JADE1,1181.9365084836393,3729.110647776915,0.32031654482767025,0.98,11
RPS18P5,79.09351459108751,626.8301487159349,0.32029159466423973,1.0,19
ZNF767P,984.6419644923911,3784.1991969386395,0.3202859140163826,0.96,16
MRPS9,195.2040022857716,793.2652582371712,0.320275305050982,1.0,13
REV1,452.14413549552796,1881.5781919903432,0.3202698889096621,0.94,18
KLHL26,241.13136638077185,905.3845774141572,0.3202645115227425,1.0,11
TET2,4246.164667698278,17481.92653089781,0.3202534967551248,0.94,18
ARHGAP5,85.7131741911469,611.034201271698,0.3202155725905921,0.96,12
CROT,109.96872457709071,626.3242829169832,0.3202066610568244,0.92,17
PIGW,40.02242606902953,236.12569094334194,0.32017229607090325,0.94,13
BTF3L4,619.6380066604352,2300.713104948699,0.3201678079754069,1.0,15
MCCC1,268.1909006915047,1013.3709333279097,0.32015587516804656,0.98,12
RTL5,143.57830858709497,818.5341678478865,0.3201022890214702,0.98,16
ICA1,180.7270102738235,897.317515608232,0.32008889428995035,0.96,15
ASB16-AS1,407.4362173123334,1347.097541761589,0.3200522359230147,1.0,15
TPP2,1135.795520660122,5712.24693421113,0.32004950711740765,1.0,16
F8A1,671.5056563650903,2930.3150665129897,0.32002622316118257,0.96,17
ENSG00000299505,19.09425189492771,156.6856013349961,0.3200144892826301,0.96,8
TAPT1,708.1379302128812,2153.679002747872,0.31997792981621886,0.94,11
BLOC1S5,303.677714951401,965.3390444461173,0.3199426353714696,1.0,10
LRRC61,241.90206130763053,1033.1137404785043,0.3199269395588331,1.0,12
ENSG00000235081,33.284901722643795,295.95137223533186,0.3198632967916104,0.88,10
ENSG00000291091,470.17364196010755,1997.3136632590874,0.31981241128834115,1.0,13
COA7,119.2127080634258,549.9182066290045,0.3197762620909468,0.96,17
COPS8,446.1628080062412,1605.8987460181995,0.319773429706693,0.98,10
UBE4B,1692.5557760315037,4004.6627908683886,0.319708308694275,1.0,4
ASGR2,1537.4208704520927,8253.107333241045,0.3197049691169064,0.94,16
POLD2,790.6940712390015,3940.1098738199175,0.31967980956401787,0.96,17
ENSG00000294154,31.054392903108564,321.34790004922183,0.31964970042764385,0.94,15
BAG4,346.4658730683232,1344.4293826209853,0.3196392190555074,0.98,14
PTDSS1,3001.724764330346,9753.343806011453,0.31961163904311307,0.98,8
