gene,train_mean_count,train_obs_sd,predicted_sd_tech,obs_sd_over_tech_sd,n_merged_intervals,total_band_width,frac_holdouts_outside
ABHD17A,6121.801246541745,3279.669664929464,860.6161926717851,3.810838899913934,1,25423.465714029175,0.0
SCAMP4,1486.7057662196896,559.8793354202678,211.68010973710503,2.6449312413698527,1,5255.574593701638,0.0
CSNK1G2,8099.121662827632,2861.59506427978,1137.4428544611771,2.5158143576675407,1,26003.743103320485,0.0
AZU1,6674.662894466296,11965.93050974166,938.0174348528199,12.756618443471876,2,173688.2553439639,0.0
CSNK1G2-AS1,23.17458773229833,22.261561530255758,5.805255675412874,3.8347254238156356,1,270.0560678913947,0.0
BTBD2,2270.6281174519286,909.8542423548615,321.43952503326716,2.8305611833538418,1,7379.20477507582,0.0
ENSG00000267283,206.18343643116134,157.16444637636047,32.23989736055299,4.874843260780925,1,1416.084554919413,0.0
MKNK2,17043.867386449885,5562.908123641431,2389.710193920906,2.3278588917571277,1,47967.15178822335,0.0
MOB3A,21872.819116506776,10157.387437103731,3065.7640246345813,3.313166752393614,2,77968.91566284148,0.0
IZUMO4,108.61785386371845,59.865932485909305,18.435169707700997,3.2473762615215453,1,610.1434779493724,0.0
AP3D1,3549.612063816142,1045.5938594565664,500.5043754195985,2.0890803573495065,1,9740.15704494283,0.0
DOT1L,1861.6576979749714,1212.7254002944028,264.17936640243613,4.590537924324508,1,14279.159542659789,0.0
PLEKHJ1,1580.0192380412266,583.6558638205955,224.74574695111951,2.5969606621634367,1,4970.006157488126,0.0
SF3A2,3253.1338710992873,1970.1326050712123,458.9962761762351,4.292262720481778,1,18706.425501620222,0.0
JSRP1,47.222191768431124,171.78742531918942,9.535665971423025,18.01525198491755,1,4104.609840033147,0.0
OAZ1,73057.38049681888,23871.330449833207,10231.604074807306,2.333097554919098,2,232345.8809044479,0.0
PEAK3,2255.252035006272,1938.6953851591181,319.28673972848435,6.071957096645321,1,13997.648645852702,0.0
PCSK4,49.178166757275626,48.246433459625365,9.827543519881317,4.909307535705323,2,769.9424721894087,0.0
C19orf25,1027.3804170797548,510.561863327629,147.36141501933125,3.4646916444216567,1,3886.9070753781984,0.0
ENSG00000267317,144.97822213948922,96.21281237985576,23.599670465414132,4.076871010587113,1,666.1603707567831,0.0
APC2,45.52140268534019,31.228523073239334,9.280974382745693,3.364789275929523,1,345.6173437605155,0.0
PRTN3,5157.768232098706,9191.65151864657,725.6501923782645,12.666780240933466,1,126564.77492410164,0.0
CFD,5247.091070889531,6610.836903067314,738.1555386993848,8.955886065307421,1,96890.48183554168,0.0
MED16,3967.0386583802733,1506.8446304292995,558.9454308903671,2.6958707364849284,1,14085.080643058647,0.0
R3HDM4,49108.041682091636,17049.265180961098,6878.696336919015,2.4785605216289435,1,187485.92878408078,0.0
KISS1R,22.531549390431877,18.452313031656253,5.699289031267664,3.2376517369837616,1,231.2956456537592,0.0
ARID3A,3380.1809509360774,1362.65608787024,476.78338568780913,2.8580192363550343,1,9069.600581294222,0.0
WDR18,645.8243769207239,356.0408724054957,93.91896104137618,3.7909370850965995,1,3624.8967707765473,0.0
GRIN3B,40.268285809106466,23.63127820167138,8.488248860182095,2.7839992195003136,1,276.8495546020113,0.0
TMEM259,8105.613007170434,3520.056704392781,1138.35164714537,3.092240181862944,1,29407.856626247518,0.0
CNN2,27126.379494553163,12461.559547865303,3801.262880063918,3.278268286369019,1,83295.67383322654,0.0
ABCA7,16606.411099374847,7940.35777119385,2328.4662435362047,3.410123635348458,1,94278.69174821014,0.0
ARHGAP45,40786.90167085289,13277.840078995654,5713.736546312244,2.3238453455760797,1,133215.8535653148,0.0
POLR2E,4983.394239796689,1413.9885440386224,701.2375274932723,2.0164188147391875,1,13989.134534484827,0.0
SBNO2,22872.50684173317,10097.386942844676,3205.7203969863467,3.1498027564528366,1,98486.80274612608,0.0
STK11,4986.7623742688265,2333.2200267072717,701.7090724308507,3.325053242684413,1,45552.39663501852,0.0
ATP5F1D,2130.1070112402,1050.303969614418,301.76527674038226,3.48053288622079,1,9187.63541310757,0.0
MIDN,11710.976308057208,5216.8240328284755,1643.1042303002118,3.1749805865178184,1,78610.03141136651,0.0
CIRBP,9259.20755568014,3177.086916655421,1299.8555800223724,2.444184542871093,1,27709.373897970923,0.0
CIRBP-AS1,35.38964196383382,17.355648365526037,7.741912323649076,2.2417779535567797,1,223.36734324749412,0.0
FAM174C,836.14473962104,391.77576620699233,120.57881257211568,3.2491260931324843,1,5333.509817158057,0.0
PWWP3A,580.312847056817,387.8939374884101,84.74000033075829,4.577459711758052,1,5252.20595211377,0.0
ENSG00000279488,55.861311441121345,57.453816291778836,10.817709522500207,5.3110888374547525,1,1039.8013028635835,0.0
NDUFS7,707.1167389513424,303.16457611239116,102.5055742681972,2.957542341250502,1,2816.923109672109,0.0
ENSG00000248015,32.27416410513052,22.929151716413124,7.258784251605393,3.1588143305598297,1,267.4449995966286,0.0
GAMT,309.2448163068139,771.4956465294213,46.7294233004695,16.5098473732217,1,17629.685696878067,0.0
DAZAP1,2449.8754817318345,1143.8753462803325,346.53559276234716,3.3008884806381142,1,9233.989011213383,0.0
RPS15,16729.698970737056,8523.296818833038,2345.7265656806117,3.6335423503889963,1,65639.48415888564,0.0
SH3PXD2A,330.49361001521646,270.63736502168933,49.7124101681729,5.444060428897853,1,3344.4216018152724,0.0
SORBS1,133.11282590534995,179.68416609545827,21.918159241763593,8.197958784471373,2,3700.680356701435,0.0
CALHM2,1225.865197659927,742.4438375293629,175.1561493673649,4.2387540500915755,1,7153.198324490674,0.0
ANKMY1,539.0200983825417,271.21796688611136,78.95350759152447,3.43516045277292,1,1956.3994855917397,0.0
ILKAP,858.1243380993609,398.8225677725693,123.65727224475437,3.225225338815345,1,3196.736199387007,0.0
LINC02610,63.93990425816293,53.3320820058876,12.00294992268178,4.443247897344538,1,651.1485214954729,0.0
HES6,392.80062733282443,649.7959602757647,58.45451523073995,11.116266343340596,1,11095.941580669096,0.0
PER2,350.8553440946007,201.22532927247894,52.57000099579149,3.8277596625609367,1,2056.0838344134704,0.0
TRAF3IP1,88.9490570322023,57.48374768147145,15.621234844652797,3.679846584032909,1,696.3422414095648,0.0
ASB1,1034.6346130460674,418.7468115074376,148.37729863527167,2.8221757328037427,1,3473.7710675902676,0.0
TWIST2,47.32472023416947,84.46876349111785,9.550992172592368,8.843977878393655,1,936.9103832702924,0.0
HDAC4,3002.292721790006,1510.359507073786,423.87736414336825,3.5631992525152545,1,10790.634297790333,0.0
ENSG00000287405,24.54125933125214,25.537942534524475,6.028749303023144,4.236026620267384,2,560.8490418226306,0.0
HDAC4-AS1,63.51309058806292,33.9002226721109,11.940593747322353,2.839073448898882,1,426.40452961967384,0.0
NDUFA10,2300.962149405668,763.4947761668385,325.6865482087918,2.3442625443571457,1,6024.817705571535,0.0
COPS9,472.43628113309796,224.67383878551968,69.62096422671968,3.22710036094692,1,2574.605853729375,0.0
GPC1,64.65870447039038,102.77228240890591,12.107905125192396,8.488031690558266,2,2058.0489489202387,0.0
DUSP28,287.82503284471085,108.22837875212757,43.72130743325347,2.47541496597175,1,1017.0822735639985,0.0
SCLY,312.7612047952098,134.16421322313747,47.22313840485671,2.8410693942641307,1,1176.012841024535,0.0
RNPEPL1,10850.436375381985,5353.625094036703,1522.6283326160553,3.5160419515106107,1,43597.82235406079,0.0
CAPN10-DT,144.1969347911234,91.62899643794907,23.489038985300592,3.9009257251984795,1,849.1849450321375,0.0
CAPN10,1020.2549256764212,425.3120909957013,146.36355129495055,2.905860695731658,1,3208.810649228121,0.0
GPR35,679.197492095852,377.39101051873314,98.5944139602951,3.827711889141225,1,5058.73945293869,0.0
KIF1A,30.40965662463447,42.83632525135559,6.966685155709759,6.148738502449444,1,604.4722635710492,0.0
AGXT,200.25967329380669,1261.8269821017311,31.405363133540643,40.17871013738132,1,28702.507245391676,0.0
CROCC2,18.37327163070112,28.635401778092444,4.998978195076014,5.728250986631282,1,302.4559968933844,0.0
UICLM,160.84555948587942,247.05985597275966,25.844204805136894,9.559584356940752,1,2162.363276613577,0.0
SNED1,135.5653084605117,132.84443006960117,22.265964710229557,5.966255304831639,1,1575.23316027815,0.0
MTERF4,770.306760866936,384.79129367191007,111.35711865560384,3.455470995634873,1,4058.7186825455265,0.0
PASK,711.8877041622344,701.6378726275224,103.17391205908025,6.800535703499786,1,6944.089930892019,0.0
PPP1R7,1713.8750523801907,579.9019054979876,243.48774482042367,2.3816471992283437,1,5130.390840590573,0.0
ANO7,22.253653620327903,31.05703617948441,5.653323409253813,5.493589156538924,1,319.59135135236164,0.0
ERFE,285.563429795086,625.6550766723794,43.40362069628769,14.414813018718775,1,8793.354364057996,0.0
UBE2F,3192.6083699886176,1325.4607490744322,450.52244469145785,2.94205264286484,1,13247.852608440653,0.0
CYP20A1,329.92783718392394,181.35240447029284,49.632997502282855,3.653867660560932,1,2296.691302290832,0.0
ENSG00000289129,140.25959967526765,122.44890533675004,22.931323633322346,5.339809742112534,1,1385.2485056737712,0.0
NMUR1,585.1284210102682,626.1817881041948,85.41477445301881,7.331071142131473,1,5201.5094980941385,0.0
ENSG00000301477,17.929202124227356,21.78706813797063,4.922371926716913,4.426132048193685,1,197.75498574741812,0.0
ENSG00000289018,22.6081286695344,14.142642095974317,5.711937264669805,2.475979941770574,1,151.38453685840264,0.0
PTMA,11257.460980390855,6940.3792333538295,1579.611928414962,4.393724248662802,1,91400.41187329541,0.0
PDE6D,476.56773682638016,159.116940023891,70.20012228899044,2.266619128793818,1,2089.1575569977417,0.0
COPS7B,857.5934616305011,374.4211354153818,123.5829185287581,3.029715917643205,1,3327.3764927439724,0.0
DIS3L2,573.8522434878283,426.29365386083714,83.83470422006451,5.084930612289445,1,2942.406377152323,0.0
TIGD1,76.05450712424127,60.32534775454409,13.763231923530974,4.383080085383575,1,891.6462136033467,0.0
EIF4E2,1816.26944444709,841.4046988548378,257.82441595620276,3.263479510791442,1,5309.634606605418,0.0
ENSG00000237126,22.66448784815778,20.80987499093944,5.721240812339216,3.6373010110076116,1,127.14285360698736,0.0
GIGYF2,1480.745073712785,482.14984559401194,210.84549355126504,2.2867448455889425,1,4168.5104335998185,0.0
SNORC,83.40155393946038,88.48051841159497,14.823481718206022,5.968943065712036,1,685.6844802586135,0.0
INPP5D,18679.917481677632,6189.617344053643,2618.757440672671,2.3635703131267243,1,52382.870240658165,0.0
ATG16L1,1142.6121370701887,637.1829239995432,163.49812553775723,3.8971879457565777,1,6172.333657303915,0.0
RAMP1,138.62223048884601,171.2416957170775,22.69930036561964,7.543919546368054,1,2114.570828989652,0.0
DGKD,7317.653268199208,2880.854801203258,1028.0366825159965,2.802287943804409,1,24807.9474444765,0.0
USP40,309.5037071264974,151.19263614829,46.76577363561275,3.2329762643583173,1,1392.1400750594144,0.0
HJURP,171.20996349621473,268.8967200188318,27.308274476128446,9.84671222101155,2,4569.549725301798,0.0
ARL4C,6044.305719665421,6940.854657066845,849.7667242968248,8.16795299064028,1,41894.47407928197,0.0
SH3BP4,44.757486752615065,41.79083661363676,9.166288568044383,4.559188411253868,1,680.7030249691178,0.0
AGAP1,132.11494008582187,147.50150442683824,21.77660085977322,6.773394313311315,1,1376.7174151587838,0.0
ACKR3,101.69633684112732,192.95877751429327,17.447130921972423,11.059627991401523,1,3461.3888995915668,0.0
ENSG00000304616,43.68744188695419,96.05416703017735,9.005323782520192,10.666375729501649,1,1268.4129662810535,0.0
COPS8,446.1628080062412,196.03988557880368,65.93757147838642,2.973113525163166,1,2007.1829760673068,0.0
COL6A3,138.22776740725573,196.92284608801913,22.643394506614637,8.69670163766716,1,2738.856336266146,0.0
RAB17,31.382466631954248,130.74390557552078,7.119389523358474,18.36448267741981,2,2069.847941435127,0.0
ENSG00000299963,46.451853913256805,54.40679600456564,9.420416055569754,5.775413281497054,1,542.1789549457692,0.0
RBM44,42.58473851987391,40.55281640355415,8.83903578644595,4.58792309289426,1,590.582067343027,0.0
HDLBP,7932.30641920525,2614.460461626932,1114.0886028190198,2.346725794529686,1,24784.69386514906,0.0
SEPTIN2,4414.430163452205,1570.6503458764446,621.5813913367957,2.5268619166647612,1,13715.62347869359,0.0
ENSG00000223374,29.165314668098155,27.50372477775568,6.770330865622899,4.062390055028015,1,220.11415457201127,0.0
PRRT3,169.4921122360654,82.7936786997081,27.06570900598815,3.0589879866583365,1,1018.3906395563207,0.0
MTMR14,4153.424490676121,1444.4073250082001,585.0399563155844,2.468903720875182,1,11624.981774334983,0.0
ENSG00000287878,96.4897248033683,67.30779418596978,16.70242371211171,4.029821979498805,2,1041.7118842138855,0.0
BRPF1,1000.7458713429282,438.57996870344687,143.6314552315658,3.053509191258687,1,3761.8875325623926,0.0
OGG1,640.8415457990328,229.97429550049483,93.22085671947065,2.466983286718294,1,1947.8402576346834,0.0
CAMK1,944.8912648910489,571.4741512133655,135.80925415174113,4.207917603132194,1,6061.542352067682,0.0
TADA3,3013.0788729446076,1631.3045094267563,425.38747871418775,3.834867247051266,1,10397.301610406244,0.0
ARPC4,17718.335954910734,6641.908116638348,2484.1358949486093,2.673729778690611,1,50442.63426221024,0.0
TTLL3,6876.813038469075,2203.53847202256,966.3186541370353,2.2803435104855927,1,20147.606508979166,0.0
RPUSD3,665.5261235788704,254.5562873622748,96.67914220984206,2.633001095621643,1,2099.129965365925,0.0
JAGN1,731.7803293122721,293.4286065248766,105.96050375744952,2.7692262316584846,1,2487.112731291556,0.0
IL17RE,33.73231012017877,32.92769490197481,7.485622054488157,4.398792065948927,1,362.7580133987733,0.0
IL17RC,161.47317727282163,82.26770543028641,25.93290346361146,3.172329143388161,1,854.9858260722725,0.0
CRELD1,474.79454824073076,288.0888971611357,69.95155369116169,4.118405981846482,1,2400.5749261843675,0.0
ENSG00000269982,89.36242610465955,43.969751878459455,15.68059414726209,2.804087107001414,1,457.8888497321401,0.0
FARP2,211.94302471382045,127.08942322489236,33.05105143442105,3.8452459970013226,2,1103.2851696803814,0.0
EMC3,4073.1228697536653,1840.3075648799127,573.7975158077248,3.2072421266748488,1,22260.598816303842,0.0
ENSG00000291078,133.54741433681681,51.654877445360064,21.97980179863744,2.3501066078112784,1,1114.429214527737,0.0
ENSG00000206567,85.49576280075962,45.63029605646875,15.124895429578388,3.016899936196168,1,654.3437733546806,0.0
FANCD2,426.4543291867867,244.12349522943146,63.17416330175629,3.864293288117749,1,1853.3889039906785,0.0
BRK1,4949.865751683889,1332.7823308795275,696.5434778688758,1.9134230284623002,1,12868.914353797643,0.0
VHL,2028.0321352109759,683.5555489302684,287.4737435446921,2.3778016750388873,1,6685.194318270427,0.0
IRAK2,453.36248953132656,436.00400068010947,66.94698207571835,6.512675958820375,1,6631.0843380477345,0.0
TATDN2,2812.242584514492,1177.0933473581708,397.26933725872533,2.9629604828816123,1,8836.329017813137,0.0
LINC00852,65.34286836437751,41.18047504732013,12.207735298065368,3.37330995814156,1,422.7260843566475,0.0
GHRL,114.47226231204326,111.10710484039784,19.269371540173623,5.765995253594904,1,1681.933060239627,0.0
GHRLOS,55.6692636071875,35.60570155141232,10.789391783334755,3.3000656817753824,1,418.42676169394406,0.0
SEC13,1929.4547182507738,583.2800080594255,273.67178647047666,2.131312166233654,1,7646.584515563917,0.0
ENSG00000307956,72.03160682605669,51.541583955045425,13.180562716066094,3.9104236340547276,1,436.4499168500105,0.0
THUMPD3,303.9575139800665,133.229201204275,45.987007425542885,2.897105262176172,1,1171.2063751742976,0.0
THUMPD3-AS1,439.4538076000071,229.7357083323038,64.99691475968095,3.534563281683857,1,2103.324417117362,0.0
SRGAP3,36.896926524671684,32.43134337505562,7.9737091111492955,4.067284487429854,1,411.5378566831329,0.0
RAD18,212.20215028829224,124.05194183147266,33.087539965869354,3.749204140272605,1,1546.4690669182653,0.0
STK25,2204.6536309054527,1021.8390651961889,312.20250995674513,3.2730008011074676,1,7475.648905346625,0.0
BOK,140.52997004456242,168.83884583487378,22.969631052038785,7.350524936702787,1,1746.9630070407193,0.0
THAP4,885.9742286196721,447.15332222196463,127.55783304318416,3.5054948140313953,1,3303.9634178791794,0.0
ATG4B,2488.1990838466377,776.924656612344,351.9011776459543,2.20779214724312,1,8420.471449934696,0.0
DTYMK,271.28412430487754,176.19859385523876,41.3974348947156,4.256268396903272,1,3104.6099891318686,0.0
ING5,679.9911903484092,274.5731575161142,98.7056045105685,2.781738269853921,1,3396.116507365046,0.0
D2HGDH,1167.999495830934,695.4791244843396,167.05318557918233,4.163219767842657,1,7759.216880405964,0.0
ENSG00000306637,21.266924925713184,21.24196072055626,5.48923072964812,3.86975184078625,1,263.23149836749127,0.0
NEU4,20.81024796686117,75.81132821747188,5.4127950088220835,14.00594851530683,2,1699.5082114883348,0.0
ENSG00000235151,22.8025395293085,44.02736279683133,5.7440119590254834,7.664914890654392,1,770.2430154134408,0.0
PDCD1,401.6181245203649,510.9731403744691,59.69121908797114,8.560273155443719,1,5411.890583171327,0.0
ENSG00000299450,52.06499639166158,87.15867266908123,10.25650855979903,8.497889136533713,1,1434.016636997175,0.0
RTP5,132.6941854899682,172.8659425874696,21.85877453110653,7.908308964963683,1,1868.0646029436978,0.0
LINC01237,159.60565988593984,155.0207740063114,25.66895803439274,6.039231269091861,1,1173.362452698087,0.0
ENSG00000291147,43.195385586490275,38.67046845652208,8.931174378065602,4.329830190248473,2,838.1096894460323,0.0
IL5RA,91.53945029539274,147.02511263138746,15.99303226780004,9.193072968870577,1,1480.2644149496584,0.0
TRNT1,487.63229114581645,235.50759155399962,71.75111997704938,3.2822845361763004,1,2137.8257830417506,0.0
CRBN,410.55916304888314,223.22050510759615,60.94515698373015,3.662645502204332,1,1776.1349802791585,0.0
