gene,train_std,hdr90_coverage
HDAC11,0.544949530772908,0.9
FBLN2,0.8350721971720134,0.92
WNT7A,0.8976666922754161,0.84
CHCHD4,0.48172802975420487,0.9
TMEM43,0.81575550358402,0.86
XPC-AS1,1.2357043100928349,0.86
XPC,0.7163625360542639,0.86
LSM3,0.7164318975624719,0.94
SLC6A6,0.8178423808153197,0.9
CCDC174,0.39822316689632126,0.9
FGD5,0.47169572392328,0.88
FGD5-AS1,0.7319359718714873,0.86
NR2C2,0.7021561174675501,0.82
MRPS25,0.710079562974355,0.88
RBSN,0.49778694466474105,0.84
CAPN7,0.7880104694900504,0.88
SH3BP5-AS1,0.7884553546137585,0.86
SH3BP5,0.7551565836205932,0.88
METTL6,0.49864354908918695,0.94
EAF1,0.8773293064545032,0.88
COLQ,1.313662157974066,0.9
HACL1,0.5537137842234554,0.92
BTD,0.516212986184693,0.94
ANKRD28,0.8247607440636681,0.9
GALNT15,0.6991013325919627,0.9
DPH3,0.7816814506323415,0.94
OXNAD1,0.7999959662059412,0.9
RFTN1,1.3305754271834596,0.86
ENSG00000271964,0.4551634482350662,0.76
ENSG00000272529,0.46013015074026037,0.88
PLCL2,0.5185034816351859,0.9
TBC1D5,0.5471815614948035,0.94
SATB1,0.899562323569653,0.84
SATB1-AS1,0.8224235703557911,0.86
KCNH8,0.6161863079954626,0.82
RAB5A,0.5479391847037345,0.9
ENSG00000289138,0.8400301208888642,0.84
KAT2B,0.7510690387309097,0.82
SGO1,0.5568273467017316,0.94
ZNF385D,0.4236827364524453,0.94
UBE2E2,0.6212108046053161,0.92
UBE2E1,0.564768087983992,0.88
NKIRAS1,0.5678739807041221,0.82
RPL15,0.6884809455593747,0.88
NR1D2,1.1073941409199124,0.88
THRB,0.37416960338886734,0.94
THRB-AS2,0.49932683088320284,0.86
TOP2B,0.5674426376278753,0.88
NGLY1,0.61605130057876,0.92
OXSM,0.5312254960843568,0.88
SLC4A7,1.1479127139841474,0.84
LINC02084,1.1961426468946832,0.94
EOMES,1.8971433228991783,0.9
CMC1,0.8311610202466907,0.88
AZI2,0.7145599158111366,0.92
TGFBR2,0.9197803301109067,0.9
ENSG00000261468,0.617032392320406,0.84
STT3B,0.7292736777262805,0.88
OSBPL10,1.0478247814122355,0.86
GPD1L,0.7284110445845645,0.86
CMTM8,0.5499418519528007,0.88
CMTM7,0.452441459696689,0.86
CMTM6,1.0881528869895711,0.92
DYNC1LI1,0.6093253652812474,0.9
ENSG00000304056,0.36097398658265134,0.86
CNOT10,0.3973882184291576,0.88
CCR4,1.1823257217251344,0.86
GLB1,0.5233161175009771,0.9
TMPPE,0.4230545763119001,0.94
CRTAP,0.6164370338096334,0.94
UBP1,0.6579006531335247,0.86
CLASP2,0.7436617078299049,0.86
PDCD6IP-DT,0.4036082598872714,0.92
PDCD6IP,0.4587347039469844,0.86
ENSG00000281100,0.5753564396207925,0.86
TRANK1,0.8921961465566888,0.96
EPM2AIP1,0.6957787002315169,0.86
MLH1,0.5826725873759764,0.88
LRRFIP2,0.5230657506797349,0.98
GOLGA4,0.6918783284571299,0.9
APRG1,0.5480693018310541,0.86
ITGA9,0.7056955573762341,0.9
ITGA9-AS1,0.3290005985657014,0.88
CTDSPL,0.7970453975635987,0.88
VILL,0.6987708974481285,0.94
PLCD1,0.7441430388386271,0.88
DLEC1,0.8246937861704302,0.8
ACAA1,0.45332509130249093,0.94
MYD88,0.8286289277334724,0.86
OXSR1,0.7776491110636061,0.88
SLC22A14,0.43376895390347525,0.92
XYLB,0.42260341443674554,0.84
ACVR2B,0.5922516247653591,0.78
EXOG,0.6821146717543569,0.88
SCN5A,1.1336810253718066,0.9
WDR48,0.6061193418350677,0.86
GORASP1,0.4676809015676168,0.9
TTC21A,0.7621996038257396,0.84
CSRNP1,1.3971165592687624,0.92
ENSG00000284669,1.3671581198466503,0.88
ENSG00000283849,0.47029364753435615,0.9
XIRP1,0.8901540835561748,0.8
ENSG00000287958,0.8582656847736639,0.9
CX3CR1,1.4550641621654756,0.92
SLC25A38,0.8893610204811939,0.94
RPSA,0.8408382622747674,0.98
MOBP,0.4881795953842324,0.84
EIF1B-AS1,0.6841730948602837,0.98
EIF1B,0.4380449758781246,0.9
RPL14,0.8304259699084362,0.92
ZNF619,0.5130209109513547,0.88
ZNF620,0.36658762083270285,0.88
ZNF621,0.7555516267546474,0.88
CTNNB1,0.633728171644544,0.82
ULK4,0.6964988923722224,0.9
ENSG00000303329,0.38889233324892414,0.96
TRAK1,0.5100149011931542,0.86
VIPR1,0.7681061323532427,0.82
VIPR1-AS1,0.4880230988279808,0.86
SEC22C,0.6354612854760476,0.9
SS18L2,0.5318334972013141,0.94
NKTR,0.9708418249974585,0.9
ZBTB47-AS1,0.5658405275311571,0.96
ZBTB47,0.9596659096201262,0.96
CCDC13,0.5084915654978333,0.92
CCDC13-AS2,0.6474024584423174,0.98
HIGD1A,0.7261372409135142,0.92
ZNF662,0.4134852517782747,0.84
POMGNT2,0.6003694160035122,0.92
SNRK,0.8096559176767004,0.9
SNRK-AS1,0.4150046943795067,0.9
ANO10,0.5482354013024138,0.94
ABHD5,0.6771472608719876,0.94
TCAIM,0.85036367629834,0.88
C3orf86P,1.1221825288684775,0.92
ZNF445,0.7537226297401018,0.88
ZNF852,0.6995563906561618,0.88
ZKSCAN7,0.8017476136288019,0.98
ZNF660,0.3369984302735992,0.86
ZNF197,0.5664030617371555,0.84
ZNF35,0.46710532987794967,0.8
ZNF502,0.4536358687915925,0.9
KIAA1143,0.7444962392893826,0.92
KIF15,0.9123597439815875,0.92
TMEM42,0.529369060583577,0.84
ZDHHC3,0.4296244929567324,0.94
EXOSC7,0.5844265832348979,0.96
CDCP1,1.3092377316817603,0.9
TMEM158,1.0096382656864669,0.88
LARS2,0.713191874470008,0.92
LIMD1,0.7802298471038683,0.84
LIMD1-AS1,0.41989450690579444,0.82
SACM1L,0.8327603792636066,0.88
LZTFL1,0.6245113912787592,0.88
CCR9,0.581827072666687,0.8
FYCO1,0.7496787014074469,0.88
CXCR6,1.1249584404646287,0.9
XCR1,0.8015299196003992,0.92
ENSG00000288703,0.5412148259292364,0.9
CCR3,1.2574447482828763,0.94
FLT1P1,0.8214790870441734,0.92
CCR1,1.025326454879002,0.9
CCR2,1.6551761143673438,0.9
CCR5AS,0.8257508567651995,0.92
CCR5,0.948442906109648,0.86
CCRL2,0.9390322915545198,0.98
LINC02009,1.4020026481920809,0.92
ENSG00000296625,0.5466919994507554,0.9
LTF,2.8396851446704354,0.92
LRRC2,0.6253586045420666,0.84
ALS2CL,1.0700922263292034,0.88
PRSS50,0.5414866431864671,0.9
MYL3,1.1278519701416876,0.88
CCDC12,0.4831235891513956,0.88
NBEAL2,0.5872168983251759,0.96
ENSG00000293420,0.7217731012367792,0.92
SETD2,0.5410819523665742,0.9
KIF9-AS1,0.32699606859893043,0.9
KIF9,0.2932730310104993,0.86
KLHL18,0.5468245331297957,0.84
ENSG00000280173,0.4718397915646861,0.9
ENSG00000289507,0.6576270117869211,0.9
PTPN23-DT,0.3130115600234297,0.88
PTPN23,0.6795303846920233,0.92
SCAP,0.6896460652213503,0.94
ELP6,0.581860145874007,0.96
SMARCC1,0.561952903672003,0.96
DHX30,0.6945009240315421,0.9
MAP4,0.854712066659654,0.84
CDC25A,0.8095886733812625,0.92
CAMP,1.968862482840876,0.94
ZNF589,0.6904055469087576,0.88
NME6,0.5289091483533108,0.88
SPINK8,0.5487464489070262,0.96
PLXNB1,0.5679181339579372,0.86
CCDC51,0.4416030819468598,0.94
TMA7,0.6726812459763256,0.96
ATRIP,0.49220962990362427,0.94
SHISA5,0.9199973149562387,0.94
PFKFB4,0.9571046493971425,0.96
COL7A1,0.8030000161101989,0.84
UQCRC1,0.47079184790985634,0.86
SLC26A6,0.7001755620804603,0.92
CELSR3,0.8612489363435257,0.94
NCKIPSD,0.7011879531221328,0.96
IP6K2,0.41094893736243693,0.88
PRKAR2A,0.746688562383884,0.92
PRKAR2A-AS1,0.37223085272308243,0.98
SLC25A20,0.729951802348611,0.94
ARIH2OS,0.43819637234741293,0.9
ARIH2,0.5420345150808579,0.84
P4HTM,0.7405001351301584,0.9
WDR6,0.716907261833596,0.88
DALRD3,0.509180977532678,0.96
NDUFAF3,0.48212818327533336,0.94
IMPDH2,0.7789371317750927,0.92
QRICH1,0.660954739184322,0.9
QARS1,0.5607073765837841,0.96
USP19,0.508955714495394,0.92
LAMB2,0.7313217681498642,0.84
CCDC71,0.6675662927322591,0.94
KLHDC8B,1.0157255452865588,0.88
IHO1,0.4407112718229115,0.9
C3orf62,1.0425624822244217,0.96
USP4,0.3770375717436238,0.88
GPX1,0.7546173227112705,0.88
RHOA,0.44816497595078164,0.94
RHOA-IT1,0.5920046878991982,0.88
TCTA,0.6299474886767435,0.98
AMT,0.7111825997458382,0.88
NICN1,0.5558449827776027,0.96
DAG1,0.5577859658477783,0.96
BSN,0.35853750278066954,0.92
APEH,0.48812589814086776,0.96
MST1,0.5691340900702784,0.82
RNF123,0.5896416435961305,0.92
GMPPB,0.60431465550834,0.94
IP6K1,0.6715697793256585,0.9
INKA1,0.552154413797401,0.88
UBA7,0.7501172261891479,0.96
TRAIP,0.6146714136449395,0.9
MON1A,0.5910269756037574,0.9
RBM6,0.6371146709379951,0.96
RBM5,0.5074326731173576,0.88
SEMA3F-AS1,0.6126357434582375,0.88
SEMA3F,0.7136979578694806,0.94
GNAI2,0.38746643829396993,0.88
ENSG00000230454,0.49402277572822834,0.9
SEMA3B,0.6158711637720673,0.98
IFRD2,0.6335187166610707,0.9
HYAL3,0.8411520418565867,0.9
NAA80,0.8679438351811617,0.82
HYAL1,0.6552257781850249,0.82
HYAL2,0.9884811653326502,0.96
TUSC2,0.7724183402576357,0.98
RASSF1,0.779661650021,0.92
RASSF1-AS1,0.550314492193022,0.92
ZMYND10,0.5243521883777935,0.96
NPRL2,0.5408907293869645,0.96
CYB561D2,0.5659528775411456,0.98
TMEM115,0.6746961766764674,0.9
CACNA2D2,1.3888965892750325,0.86
C3orf18,0.7960980097499079,0.84
HEMK1,0.8203988421981204,0.94
CISH,0.8132434693904267,0.84
MAPKAPK3,0.6504726031454099,0.9
ENSG00000289504,0.6858350325973912,0.86
LINC02019,0.6838597113528226,0.84
DOCK3,0.5337986704950084,0.74
MANF,0.6598226471893807,0.92
RBM15B,0.667451278880733,0.94
DCAF1,0.8510667060717537,0.9
RAD54L2,0.7635975887623196,0.88
TEX264,0.6310947270841943,0.96
GRM2,0.512029507447253,0.8
RRP9,0.752151027081042,0.94
PARP3,0.8625229655124478,0.82
PCBP4,1.0959317855730093,0.9
ABHD14B,0.8828933346765439,0.88
ABHD14A,0.7921369118949958,0.94
ACY1,0.6490363852741731,0.96
RPL29,0.7659762581905708,0.9
DUSP7,0.800752770559691,0.92
POC1A,0.591306561006945,0.94
ALAS1,0.7155834060598892,0.94
ENSG00000296921,0.6031206782100312,0.84
ENSG00000280003,0.4812832710266279,0.88
TLR9,1.333562690050672,0.92
TWF2,0.906927867052761,0.9
ENSG00000306261,0.33426506072127365,0.96
PPM1M,0.9911663425464844,0.96
WDR82,0.595502612327124,0.86
GLYCTK,0.5102725156500866,0.94
DNAH1,0.7631949863193267,0.86
PPP2R5CP,0.5796214729011013,0.88
BAP1,0.42315161390725553,0.98
PHF7,0.4315649930569081,0.94
SEMA3G,0.3712064141869404,0.88
TNNC1,1.1766358658968796,0.86
NISCH,0.5371542747746192,0.86
STAB1,1.0596852885502723,0.92
NT5DC2,0.9203774040456253,0.96
UQCC5,0.46098160567677565,0.9
PBRM1,0.6830212372150112,0.86
GNL3,0.7561090099978507,0.84
GLT8D1,0.5363314980012722,0.92
SPCS1,0.47491013418854855,0.92
NEK4,0.6397848756343493,0.8
ITIH1,0.7708943205725318,0.9
ITIH3,0.7335683616969532,0.88
ITIH4,0.8224887967841129,0.88
MUSTN1,0.7526899359665551,0.9
STIMATE,0.7519204229566459,0.92
ENSG00000289519,0.4645982963311986,0.88
SFMBT1,0.8374065709316938,0.82
RFT1,0.6084946126832869,0.94
PRKCD,0.6933518105880634,0.9
ENSG00000286531,0.5286568589697928,0.88
TKT,0.5520855004250104,0.92
DCP1A,0.567535060292952,0.92
CACNA1D,0.4196193293650977,0.96
CHDH,0.5864772799522109,0.94
IL17RB,0.37891258027362285,0.88
ENSG00000271976,0.48674388615615943,0.88
ACTR8,0.5200861648705093,0.9
SELENOK,0.725107596238189,0.96
CACNA2D3,0.6710749641468423,0.92
ESRG,1.1807788727640036,0.88
CCDC66,0.7651102203929765,0.86
TASOR,0.7756985933127661,0.88
ARHGEF3,0.9110222858706829,0.92
APPL1,0.6703412967286598,0.86
PDE12,0.6626586965119308,0.86
ARF4,0.37876441527081883,0.94
DENND6A,0.687726917238423,0.86
SLMAP,0.7552636688475696,0.86
FLNB,0.9121223447014624,0.9
FLNB-AS1,0.4541887570232329,0.88
DNASE1L3,0.7884877147559588,0.88
ABHD6,0.6348706864174095,0.98
RPP14,0.6415058462266009,0.9
PXK,0.6286819245455662,0.92
PDHB,0.545481551951836,0.9
ENSG00000272182,0.29746145810526636,0.96
KCTD6,0.5125003566269133,0.9
ACOX2,0.5936469713506536,0.9
FAM107A,0.9199852340454658,0.9
FHIT,1.0449681665279469,0.9
RPL10AP6,0.47778213966062844,0.94
CEP15,0.42207189192217986,0.9
THOC7,0.49564712134448324,0.9
ATXN7,0.852121028951058,0.84
PSMD6-AS2,0.7984162544060179,0.86
PSMD6,0.663459557839096,0.96
SLC25A26,0.834365106921491,0.86
LRIG1,0.9314117867957403,0.84
KBTBD8,0.8350980782333204,0.92
SUCLG2,0.7667675302368403,0.9
EOGT,0.6288897180916859,0.88
EOGT-DT,0.455384255823609,0.78
TMF1,0.7763900140016847,0.82
UBA3,0.8937187807702819,0.86
ARL6IP5,0.8039778048627915,0.92
LMOD3,0.5121256786317872,0.82
FRMD4B,1.2876947221989339,0.94
MITF,0.5364178203424326,0.84
FOXP1,0.5878064083808329,0.88
ENSG00000277855,0.7168478708314676,0.94
FOXP1-DT,0.7422676275523687,0.86
EIF4E3,0.6800556902350714,0.9
GPR27,1.4604781326766856,0.86
PROK2,1.168699847843923,0.94
ENSG00000287131,0.6618333728356254,0.94
ENSG00000299970,1.2104976554419877,0.92
LINC00877,0.9222303983224798,0.92
RYBP,0.8665028768464099,0.9
SHQ1,0.6286970099318532,0.86
FTH1P23,0.6324585146430088,0.92
PPP4R2,1.0080582186248823,0.86
EBLN2,0.7473173499504414,0.86
HNRNPA3P6,0.3522308234947809,0.92
LINC02018,0.3321944859100035,0.96
ZNF717,0.4510417931992008,0.82
CAP1P1,0.5092495660832266,0.94
GBE1,0.6475439761202177,0.86
CHMP2B,0.6857768470981782,0.9
CGGBP1,0.573412750551004,0.86
ZNF654,0.8397479960198229,0.92
C3orf38,0.7015355496179543,0.84
PROS1,0.8091294094649851,0.9
ARL13B,0.5362506834248836,0.88
DHFR2,0.7107404708400595,0.92
NSUN3,0.712352652244384,0.94
HNRNPKP4,0.31352345482268223,0.98
CRYBG3,0.566831980095386,0.86
RIOX2,0.6081749083727656,0.88
CLDND1,0.7481442435332937,0.88
GPR15,1.4778617540188947,0.84
CPOX,0.9404516781323753,0.86
ST3GAL6,1.2297465689404323,0.98
DCBLD2,0.4691544778489479,0.92
COL8A1,0.6068013345049438,0.88
CMSS1,0.7300081419328094,0.88
FILIP1L,0.4650239691237868,0.92
TBC1D23,0.7496873621710654,0.82
NIT2,0.7011541506286498,0.86
TOMM70,0.7049589000177636,0.84
TMEM45A,0.8845324099696484,0.98
TFG,0.45355520776408426,0.92
IMPG2,0.4118893933279967,0.88
SENP7,0.9613004831612418,0.88
TRMT10C,0.7272912867413371,0.92
PCNP,0.7046199612452767,0.86
RPS18P5,0.6535484442645173,0.9
ZBTB11,0.9083001962082728,0.9
ZBTB11-AS1,0.3302203010319618,0.92
RPL24,0.7776767121137738,0.94
ENSG00000293268,0.7528661210243098,0.86
CEP97,0.7770311016332033,0.9
NXPE3,0.842510387562398,0.9
NFKBIZ,0.8474416155884962,0.82
RDUR,0.5466706466199137,0.9
ALCAM,1.1401328243944664,0.9
CBLB,1.2918926839330902,0.9
BBX,0.6660276612872108,0.9
ENSG00000279277,0.5634372504752191,0.76
CD47,0.7217112326357441,0.82
LINC01215,0.8764331180265367,0.8
IFT57,0.665285925991672,0.88
CIP2A,0.6968316058894345,0.9
DZIP3,0.688740954384355,0.86
TRAT1,1.0875861213911056,0.82
NECTIN3,0.4144275924700914,0.84
CD96,1.4778413123573262,0.9
PLCXD2,1.2459817046103088,0.88
PHLDB2,0.8762931353890224,0.88
ABHD10,0.6780637078704064,0.82
C3orf52,0.5179257563196191,0.8
GCSAM,0.964791058564872,0.84
CD200,0.8291715546003605,0.86
ENSG00000243081,0.9707655541038304,0.84
BTLA,0.9524798176378672,0.84
ATG3,0.5259436997561535,0.92
SLC35A5,0.8558002368132299,0.9
CCDC80,0.9533931484748495,0.92
CD200R1,0.9618925237473887,0.84
GTPBP8,0.5019002079663437,0.88
NEPRO,0.5667412978999121,0.84
NEPRO-AS1,0.3943778899615988,0.9
CFAP44,0.6730157397567438,0.84
SPICE1,0.7660836266778603,0.8
SIDT1,1.2233386805699686,0.92
USF3,0.5632490210486141,0.92
NAA50,0.6025444311307117,0.9
ATP6V1A,0.8055401529611487,0.94
GRAMD1C,0.8344462085405985,0.9
ZDHHC23,0.658162907077908,0.86
CCDC191,0.6205193068123661,0.86
QTRT2,0.6930745578280086,0.84
ZNF80,0.732434140113475,0.9
TIGIT,1.548759933509847,0.88
ZBTB20,0.7669643740510621,0.8
ZBTB20-AS1,0.40231312523966317,0.88
B4GALT4,0.8193631514942147,0.9
ARHGAP31,0.6915267813420134,0.9
TMEM39A,0.5636398337571843,0.9
POGLUT1,0.6594319554868936,0.86
TIMMDC1,0.6299954440042245,0.88
ADPRH,0.6776662912044439,0.9
POPDC2,0.4513183064901447,0.92
COX17,0.4915144000424023,0.9
ENSG00000286584,0.33363917866569,0.9
GSK3B,0.6699047942303269,0.92
GSK3B-DT,0.7292463694329704,0.86
LRRC58,0.829348264157635,0.82
FSTL1,0.9312158995036677,0.92
NDUFB4,0.4608971104483372,0.9
HGD,0.8159848862690177,0.88
RABL3,0.5856804273861439,0.78
GTF2E1,0.8158977549326429,0.9
POLQ,0.70513502214793,0.96
FBXO40,0.5013198462506833,0.88
HCLS1,0.7453181109499021,0.88
RN7SL172P,0.401253791338797,0.94
GOLGB1,0.4774000252290317,0.86
IQCB1,0.699010120359378,0.84
EAF2,0.7306942140812892,0.92
SLC15A2,0.73121825301664,0.88
CD86,0.8610439795936714,0.9
CSTA,1.0271750348956106,0.96
MIX23,0.39751990535762594,0.88
FAM162A,1.0476443298942149,0.86
WDR5B,0.6854452467626168,0.84
WDR5B-DT,0.4312904441818884,0.84
KPNA1,0.4163049186833308,0.84
PARP9,0.8673539287596423,0.88
DTX3L,0.8609773236789507,0.9
PARP15,1.3315664432421335,0.88
PARP14,0.9116818440049698,0.82
HSPBAP1,0.6828910455329804,0.94
SLC49A4,0.7370722143990764,0.9
ENSG00000296911,0.7179689958923974,0.86
LINC02035,1.0839869288302275,0.88
PDIA5,0.6254468338532684,0.92
SEC22A,0.4566824678424874,0.8
ADCY5,0.33162704559134926,0.92
HACD2,0.7702259831852685,0.92
MYLK-AS1,0.599176612946847,0.86
MYLK,0.7728427148863186,0.92
CCDC14,0.9011213975140994,0.88
KALRN,0.4235834102488036,0.78
UMPS,0.7098281812528059,0.88
ITGB5,0.968955912594781,0.92
HEG1,1.4602726361390972,0.88
SLC12A8,0.41646928190808935,0.92
ZNF148,0.862521256354442,0.9
SNX4,0.6940676464138937,0.86
OSBPL11,0.8018778934824521,0.9
SLC41A3,0.7121300613924483,0.94
ALDH1L1,0.7993669998445941,0.9
ZXDC,0.6761807082471798,0.88
CHST13,1.4218199640687996,0.88
TXNRD3,0.3433717683199456,0.94
CHCHD6,0.6437110946602824,0.9
PLXNA1,0.9579321909520567,0.92
TPRA1,0.49277014717626827,0.94
MCM2,1.1432428984734415,0.92
PODXL2,0.6303086708618237,0.94
ABTB1,0.9461906713042518,0.92
ENSG00000297071,0.7550965802919972,0.92
MGLL,0.8206184766739077,0.9
SEC61A1,0.5016956029638286,0.9
RUVBL1,0.7819331413789934,0.9
EEFSEC,0.7351504379811862,0.9
GATA2,1.1275082472753517,0.82
RPN1,0.48123063319576026,0.86
RAB7A,0.6450118408322406,0.9
FTH1P4,0.3589709010177485,0.88
ACAD9-DT,0.6622266288464027,0.94
ACAD9,0.5750811368887885,0.9
CFAP92,0.9111358652984366,0.86
GP9,1.1546868361868774,0.84
RAB43,0.6499136769130807,0.84
ENSG00000273174,0.5474508080698276,0.94
ISY1,0.4984873301775594,0.92
ENSG00000273437,0.41090845852901253,0.92
CNBP,0.4607898206980263,0.9
ENSG00000289351,1.2108319763087214,0.94
COPG1,0.4451175234073982,0.98
HMCES,0.6233550984662724,0.92
H1-10,1.3694002418331739,0.88
H1-10-AS1,0.44247019275204363,0.84
ENSG00000290993,0.8911352549048082,0.86
EFCAB12,0.7871411695545288,0.88
IFT122,0.49177495682984457,0.9
MBD4,0.7451264956733964,0.9
PLXND1,0.868735612065492,0.9
TMCC1,0.5937680754701831,0.84
ENSG00000203644,0.6719769672278779,0.92
TMCC1-DT,0.3756168281212311,0.8
ENSG00000291081,0.40364839752061255,0.9
PIK3R4,0.6012906391704044,0.9
ATP2C1,0.5910761870382338,0.86
ASTE1,0.8021839692521308,0.9
NEK11,0.34630569703557645,0.92
NUDT16-DT,1.1540335060620346,0.92
NUDT16L2P,1.2018089215193861,0.86
NUDT16,1.4787149423152337,0.88
MRPL3,0.7287701603952144,0.86
ACP3,0.8328457954319182,0.88
ENSG00000296430,0.7405193549331515,0.92
DNAJC13,0.5893226839711347,0.86
ACAD11,0.9102298781472651,0.84
UBA5,0.693625279992147,0.86
NPHP3,0.7236316520013213,0.88
CDV3,0.4914653781623601,0.92
TOPBP1,0.6253138684118595,0.88
TF,0.8552969563020286,0.82
SRPRB,0.6923682527673769,0.9
RAB6B,0.888335995564013,0.94
SLCO2A1,0.5987254978403079,0.92
RYK,0.7475429971591894,0.84
AMOTL2,0.4816303754115856,0.9
ANAPC13,0.5884600319355514,0.88
CEP63,0.6840506889416338,0.9
ENSG00000288700,0.9739418542453812,0.84
ENSG00000307599,0.4967152763046348,0.88
KY,0.6033483269132532,0.84
EPHB1,0.8694177249672709,0.9
PPP2R3A,0.4153115288002045,0.96
MSL2,0.7785434428189969,0.82
PCCB,0.5665091033332589,0.92
STAG1,0.6339923085054303,0.82
NCK1-DT,0.44001186601832576,0.8
NCK1,0.6243675268598073,0.9
IL20RB,0.32744412956656777,0.96
DZIP1L,0.7624704998307253,0.92
DBR1,0.7663118095037537,0.84
ARMC8,0.5310173841791938,0.82
MRAS,0.7743943114887922,0.86
CEP70,0.4982690221874182,0.9
FAIM,0.36551208824578607,0.9
PIK3CB,0.6094798552505261,0.88
MRPS22,0.5183579594401201,0.92
COPB2,0.7176897678777096,0.9
COPB2-DT,0.27462078335982837,0.9
NMNAT3,0.4941641029862384,0.92
SLC25A36,0.9995813951334236,0.86
PXYLP1,1.2943389159701002,0.94
ZBTB38,0.9254055070266594,0.9
RASA2,0.9281347146333733,0.92
RNF7,0.46755603969349935,0.96
ATP1B3,0.845660698322506,0.9
TFDP2,1.0568669781200357,0.94
GK5,1.300340569206955,0.9
XRN1,0.7096344835033339,0.88
ATR,0.752019479749869,0.86
EIF2AK1P1,0.4997273857297716,0.84
PLS1,0.5205039062849033,0.9
PCOLCE2,1.2386004097158845,0.88
PAQR9,0.62426885213922,0.9
U2SURP,0.6599998706838516,0.84
ENSG00000241679,0.5324608617708834,0.96
CHST2,0.9526465319768465,0.98
SLC9A9,0.6492421942688235,0.9
DIPK2A,0.8165551984878077,0.94
PLOD2,0.5669777435149522,0.94
PLSCR4,0.4945748836040742,0.94
ENSG00000279320,1.1787245967498132,0.92
PLSCR1,0.8645503180727616,0.92
CPB1,1.1253846586413905,0.94
CPA3,1.2478849048437093,0.84
GYG1,1.28618015745547,0.96
HLTF,0.669139122801898,0.84
HPS3,0.5557581986531156,0.92
TM4SF1,0.8143082495992942,0.94
WWTR1,0.5024543390750278,0.86
COMMD2,0.665632479036087,0.86
RNF13,0.9060459317677081,0.86
PFN2,0.5380102036304616,0.86
TSC22D2,0.7214082376798715,0.86
SERP1,0.42982128420297827,0.88
EIF2A,0.6848562310570097,0.88
SELENOT,0.8580907337484546,0.9
ERICH6-AS1,0.4091594819103927,0.9
SIAH2,0.9844255958769385,0.88
SIAH2-AS1,0.8447324887672292,0.9
MINDY4B,0.4829105813264756,0.84
ENSG00000243273,1.4041355479094786,0.92
MED12L,0.7859760743287896,0.96
GPR171,1.0417962673115957,0.86
P2RY14,0.8798920664448378,0.92
P2RY13,2.029166190537195,0.86
P2RY12,0.6344529986844233,0.9
SUCNR1,0.9553578235134219,0.84
MBNL1,0.9203768564315336,0.84
MBNL1-AS1,0.4609882023320764,0.86
P2RY1,0.8117778662173243,0.94
RAP2B,0.669129485548821,0.84
DHX36,0.7163388207476056,0.88
MME,1.4428014227384842,0.9
C3orf33,0.35714128805328355,0.92
SLC33A1,0.692431177526451,0.84
GMPS,0.7349876180129553,0.9
SSR3,0.602502456517661,0.84
TIPARP-AS1,0.3961321188590372,0.86
TIPARP,0.7583511428502633,0.84
LINC00881,0.5896444364905613,0.92
CCNL1,0.7922773950356682,0.86
VEPH1,0.5762158610827803,0.94
PTX3,1.4767474685468538,0.92
RSRC1,0.5290696382520316,0.78
GFM1,0.6841274774365999,0.88
LXN,0.7758087841337277,0.86
MFSD1,0.8606615547743007,0.88
IFT80,0.7194322836703908,0.82
SMC4,0.9094702586307849,0.9
TRIM59,0.7360835046749399,0.84
KPNA4,0.6381433799060751,0.96
ENSG00000293192,0.6224255096011374,0.96
PPM1L,0.7977842097746973,0.92
B3GALNT1,0.427924280116469,0.88
NMD3,0.8272360725708268,0.88
RPL23AP42,0.6434899406524575,0.92
PDCD10,0.9897899364687985,0.9
SERPINI1,0.5558090803913008,0.9
GOLIM4,0.6709193351225737,0.86
ACTRT3,0.787117024602464,0.88
MYNN,0.6673751482015579,0.92
SEC62,0.6708989964968504,0.96
GPR160,0.9398436884553706,0.94
PHC3,0.7238018256658013,0.84
PRKCI,0.6593984975508239,0.9
SKIL,0.9836771396873069,0.88
RPL22L1,0.9199781388331374,0.94
EIF5A2,0.6060718666818501,0.9
TNIK,1.1634349043711563,0.86
ENSG00000240497,0.3523967146077635,0.96
PLD1,0.4930453118216749,0.92
FNDC3B,0.7620079310322303,0.92
ENSG00000279862,0.8684312500113067,0.92
TNFSF10,1.7518423901386744,0.9
NCEH1,0.7854708724036826,0.88
ECT2,0.7529885374298422,0.9
TBL1XR1,0.754138323899026,0.92
ZMAT3,0.7073368645324991,0.86
PIK3CA,0.8078370809056035,0.86
ZNF639,0.7965310326041103,0.88
MFN1,0.7342021365448529,0.88
GNB4,0.9893548300627764,0.84
ACTL6A,0.719663098009621,0.88
MRPL47,0.6767632771987241,0.94
NDUFB5,0.5338865676885234,0.92
USP13,0.6561526058602125,0.86
TTC14,0.82585047833633,0.86
CCDC39,0.43794829466762325,0.84
FXR1,0.566360623849687,0.88
DNAJC19,0.552517370481895,0.86
ATP11B,0.9445250489485073,0.88
